,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
92,建议青龙湖湿地公园停车场管理规则调整,建言,建言,成都,市长王凤朝,青龙湖湿地公园，停车场的保安要求必须空出30个车位后，才能放车进停车场。这个管理方式非常不合理，既然有车位腾空出，那就理应放车进入。另外，青龙湖湿地公园横跨两个地铁口，沿路无其它业态商圈停车场，青龙湖湿地公园现有停车场太小，根本无法容纳本地人民周末踏青，建议增加社会停车场，让周边停车更有秩序。,147,2022-03-06 15:01,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943612,青龙湖 湿地 公园 ， 停车场 的 保安 要求 必须 空出 30 个 车位 后 ， 才能 放车 进 停车场 。 这个 管理 方式 非常 不合理 ， 既然 有 车位 腾空 出 ， 那 就 理应 放车 进入 。 另外 ， 青龙湖 湿地 公园 横跨 两个 地铁口 ， 沿路 无 其它 业态 商圈 停车场 ， 青龙湖 湿地 公园 现有 停车场 太小 ， 根本无法 容纳 本地 人民 周末 踏青 ， 建议 增加 社会 停车场 ， 让 周边 停车 更 有 秩序 。,,"['停车场', '青龙湖', '湿地']",
93,学历入户后子女如何就读小学,教育,咨询,成都,高新区,本人学历入户高新区，高新区社保，妻子外地户口，高新区社保，那么子女以后能否就读成都公立学校，谢谢,48,2022-03-06 15:03,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943613,本人 学历 入户 高新区 ， 高新区 社保 ， 妻子 外地 户口 ， 高新区 社保 ， 那么 子女 以后 能否 就读 成都 公立学校 ， 谢谢,,"['高新区', '社保', '公立学校']",
94,医保多个基本信息，请联系管理员处理。,医疗,求助,成都,金牛区,医保查询提示有多个基本信息，需要联系管理员处理。请问我需要联系谁？如何处理。,38,2022-03-06 15:05,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943614,医保 查询 提示 有 多个 基本 信息 ， 需要 联系 管理员 处理 。 请问 我 需要 联系 谁 ？ 如何 处理 。,,"['联系', '处理', '管理员']",
95,清泉到成都市区出行难,交通,建言,成都,青白江区,现有到理工大学的中巴车发车时间和频率都不稳定，票价也很贵，（八元左右过年还涨了价）车况也很差，上一次坐在龙潭立交那里没刹住车还出了事故。什么时候市区到清泉的车也能和604、607，605一样，采用城市公交车型，并实行两元票价？,113,2022-03-06 15:29,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943615,现有 到 理工大学 的 中巴车 发车 时间 和 频率 都 不 稳定 ， 票价 也 很 贵 ， （ 八元 左右 过年 还涨 了 价 ） 车况 也 很 差 ， 上 一次 坐在 龙潭 立交 那里 没 刹住 车 还 出 了 事故 。 什么 时候 市区 到 清泉 的 车 也 能 和 604 、 607 ， 605 一样 ， 采用 城市 公交车 型 ， 并 实行 两元 票价 ？,,"['票价', '还涨', '604']",
96,简阳禾丰,交通,咨询,成都,简阳市,请问，简阳禾丰镇接龙乡到高石村4组的泥巴路什么时候修呀，一直在说一直都没有修,38,2022-03-06 15:38,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943616,请问 ， 简阳 禾 丰镇 接龙 乡到 高石村 4 组 的 泥巴路 什么 时候 修 呀 ， 一直 在 说 一直 都 没有 修,,"['简阳', '丰镇', '接龙']",
97,个体无证教培机构行骗,教育,投诉,成都,锦江区,私人教培机构，无营业执照经营，违反国家双减导向，夸大事实，声称一次培训提高学生20-30分的成绩。,49,2022-03-06 15:40,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943617,私人 教培 机构 ， 无 营业执照 经营 ， 违反 国家 双减 导向 ， 夸大 事实 ， 声称 一次 培训 提高 学生 20 - 30 分 的 成绩 。,,"['教培', '双减', '20']",
98,交通 建议,交通,建言,成都,龙泉驿区,你好，成都成龙立交绕城出口往龙泉方向出口出能否增加围挡，成龙大道主道与绕城出口交汇处，主道车辆强行右转进入成万路(该处为实虚线)，却并不能阻挡右转进花市的车辆，导致绕城出口处车辆无法正常通行，车辆堵在高速匝道数不胜数，而且极易发生交通事故，经常走这里堵的苦不堪言，能否增加绕城出口与成龙大道的中央隔离带长度，让这些投机取巧的司机从前面车城西五路经经开区南三路绕行至三圣乡花卉市场方向。来自一个交通参与者的建议,204,2022-03-06 15:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943618,你好 ， 成都 成龙 立交 绕城 出口 往 龙泉 方向 出口 出 能否 增加 围挡 ， 成龙 大道 主道 与 绕城 出口 交汇处 ， 主道 车辆 强行 右转 进入 成万路 ( 该处 为实 虚线 ) ， 却 并 不能 阻挡 右转 进 花市 的 车辆 ， 导致 绕城 出口处 车辆 无法 正常 通行 ， 车辆 堵 在 高速 匝道 数不胜数 ， 而且 极易 发生 交通事故 ， 经常 走 这里 堵 的 苦不堪言 ， 能否 增加 绕城 出口 与 成龙 大道 的 中央 隔离带 长度 ， 让 这些 投机取巧 的 司机 从 前面 车城西 五路 经经 开区 南 三路 绕行 至三圣乡 花卉市场 方向 。 来自 一个 交通 参与者 的 建议,,"['绕城', '成龙', '车辆']",
99,瑞升明院消防不检查不合格,贪腐,投诉,成都,双流区,双流区瑞升明院小区消防不合格，总是做样子，消防设施瘫痪，最基本的消火栓有的密封条都没有，有的记录填写超过日期，日期不统一，消防大队检查几次了，这个都没检查出来，是不是给了好处。,88,2022-03-06 15:44,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943619,双流 区瑞升 明院 小区 消防 不 合格 ， 总是 做 样子 ， 消防设施 瘫痪 ， 最 基本 的 消火栓 有 的 密封条 都 没有 ， 有 的 记录 填写 超过 日期 ， 日期 不 统一 ， 消防大队 检查 几次 了 ， 这个 都 没 检查 出来 ， 是不是 给 了 好处 。,,"['日期', '检查', '区瑞升']",
100,龙潭寺安置房交房9年了，还没办产权证！,拆迁,投诉,成都,市委书记施小琳,尊敬的领导：你好！我是成华区龙潭寺同仁村6组村民。我们村拆迁安置在成华区龙潭街道隆兴路龙翔人家小区，已经拆迁安置交房9年了，产权证迟迟没有办理！拆迁前老房子还有产权证，拆迁后居然没有产权证，大家心里都很不安，没有产权证房子也无法合法交易，更谈不上享受房子带来的增值空间！请领导想群众之所想，急群众之所急！尽快将产权证办下来，让大家更安心，住得更放心！谢谢！,178,2022-03-06 15:53,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943620,尊敬 的 领导 ： 你好 ！ 我 是 成华区 龙潭 寺 同仁 村 6 组 村民 。 我们 村 拆迁 安置 在 成华区 龙潭 街道 隆兴路 龙翔 人家 小区 ， 已经 拆迁 安置 交房 9 年 了 ， 产权证 迟迟 没有 办理 ！ 拆迁 前 老房子 还有 产权证 ， 拆迁 后 居然 没有 产权证 ， 大家 心里 都 很 不安 ， 没有 产权证 房子 也 无法 合法 交易 ， 更 谈不上 享受 房子 带来 的 增值 空间 ！ 请 领导 想 群众 之所想 ， 急 群众 之所急 ！ 尽快 将 产权证 办 下来 ， 让 大家 更 安心 ， 住 得 更 放心 ！ 谢谢 ！,,"['产权证', '拆迁', '成华区']",
101,保利熙园绿化纠纷愈演愈烈,治安,投诉,成都,郫都区,保利熙园绿化纠纷，现阶段已经愈演愈烈。部份一楼邻居以做防水为幌子，明目张胆的在公共绿化贴砖，建筑垃圾遍地都是，更没有在规定的时间内撤回原绿化位置，造成大量业主不满！相关部门已接到了无数关于一楼违建、扩建投诉，都只是走马观花，从来没有执行过。现收房的邻居越来越多，为了避免事件再次扩大，为了治安稳定，为了邻里和谐，希望相关部门少说空话，多做实事！避免更恶劣行为发生。,182,2022-03-06 16:04,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943622,保利 熙园 绿化 纠纷 ， 现阶段 已经 愈演愈烈 。 部份 一楼 邻居 以 做 防水 为 幌子 ， 明目张胆 的 在 公共 绿化 贴砖 ， 建筑 垃圾 遍地 都 是 ， 更 没有 在 规定 的 时间 内 撤回 原 绿化 位置 ， 造成 大量 业主 不满 ！ 相关 部门 已 接到 了 无数 关于 一楼 违建 、 扩建 投诉 ， 都 只是 走马观花 ， 从来 没有 执行 过 。 现收房 的 邻居 越来越 多 ， 为了 避免 事件 再次 扩大 ， 为了 治安 稳定 ， 为了 邻里 和谐 ， 希望 相关 部门 少 说空话 ， 多做实事 ！ 避免 更 恶劣 行为 发生 。,,"['绿化', '一楼', '邻居']",
102,彭州万人小区,拆迁,咨询,成都,彭州市,1:生态搬迁，之前没有交钱的村民现在可不可以补交获取分房资格。2:五期商铺是否出售或出租，那个部门管理安排。,54,2022-03-06 16:04,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943623,1 : 生态 搬迁 ， 之前 没有 交钱 的 村民 现在 可不可以 补交 获取 分房 资格 。 2 : 五期 商铺 是否 出售 或 出租 ， 那个 部门 管理 安排 。,,"['补交', '五期', '可不可以']",
103,成都医保刷不了,医疗,求助,成都,高新区,成都的社保卡升级后医保用不了了，医保参保地显示的是广元，但是职工社保是在成都高新买的,42,2022-03-06 16:10,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943624,成都 的 社保卡 升级 后 医保 用 不了 了 ， 医保 参保 地 显示 的 是 广元 ， 但是 职工 社保 是 在 成都 高新 买 的,,"['医保', '成都', '社保卡']",
104,遂宁蓬溪中学非法补课,教育,投诉,遂宁,蓬溪县,遂宁蓬溪中学非法组织学生课后补课并收取费用并让家长写“自愿申请托管书”说是自愿但是不补课的学生必须家长亲自来接学校学生大多数的都是留守儿童爸妈怎么来？这不就是强迫？,82,2022-03-06 16:17,1,蓬溪县热线办,网友：您好！来信已收悉，您反映的问题将转交相关部门调查处理。感谢您的来信。此复。,40,2022-03-07 10:28,,,,,https://ly.scol.com.cn//thread?tid=2943625,遂宁 蓬溪 中学 非法组织 学生 课后 补课 并 收取 费用 并 让 家长 写 “ 自愿 申请 托管 书 ” 说 是 自愿 但是 不 补课 的 学生 必须 家长 亲自 来接 学校 学生 大多数 的 都 是 留守 儿童 爸妈 怎么 来 ？ 这 不 就是 强迫 ？,网友 ： 您好 ！ 来信 已 收悉 ， 您 反映 的 问题 将 转交 相关 部门 调查 处理 。 感谢您 的 来信 。 此复 。,"['补课', '学生', '自愿']","['来信', '收悉', '此复']"
105,医保电子凭证参保地无成都市,医疗,求助,成都,金牛区,本人在成都市金牛区连续缴纳医保一年多，医保电子凭证参保地一直不显示成都市，导致目前我无法使用医保，请医保局相关部门处理一下。,62,2022-03-06 16:25,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943627,本人 在 成都市 金牛区 连续 缴纳 医保 一年 多 ， 医保 电子 凭证 参保 地 一直 不 显示 成都市 ， 导致 目前 我 无法 使用 医保 ， 请 医保 局 相关 部门 处理 一下 。,,"['医保', '成都市', '金牛区']",
106,成都信息工程大学求职就业补贴,其他,咨询,成都,双流区,,0,2022-03-06 16:25,1,成都市双流区人力资源和社会保障局,留言人：您好！谢谢您的留言，您所反映的问题，我们已收悉，区人力资源和社会保障局立即进行调查处理，现将有关情况答复如下：经调查，双流区就业局已将毕业生求职创业求职补贴资金拨付给学校，请您具体咨询学校发放时间。以上情况就业指导科工作人员回复，如有任何疑问您可以拨打下方电话进行咨询。联系人：就业指导科咨询电话：028-85736209,165,2022-03-07 14:58,,,,,https://ly.scol.com.cn//thread?tid=2943626,,留言 人 ： 您好 ！ 谢谢您 的 留言 ， 您 所 反映 的 问题 ， 我们 已 收悉 ， 区 人力资源 和 社会 保障局 立即 进行 调查 处理 ， 现将 有关 情况 答复 如下 ： 经 调查 ， 双流 区 就业局 已 将 毕业生 求职 创业 求职 补贴 资金 拨付 给 学校 ， 请 您 具体 咨询 学校 发放 时间 。 以上 情况 就业指导 科 工作人员 回复 ， 如 有 任何 疑问 您 可以 拨打 下方 电话 进行 咨询 。 联系人 ： 就业指导 科 咨询电话 ： 028 - 85736209,,"['就业指导', '求职', '留言']"
107,新都区自强路和炬光路中间空地有什么规划吗？,城建,建言,成都,市长王凤朝,新都区自强路和炬光路中间空地有什么规划，因地处于蓉都大道主干道，中间空地和工厂严重影响市容,45,2022-03-06 16:26,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2943628,新都区 自强 路和炬光路 中间 空地 有 什么 规划 ， 因地 处于 蓉 都 大道 主干道 ， 中间 空地 和 工厂 严重 影响 市容,,"['空地', '新都区', '路和炬光路']",
108,九价,医疗,咨询,成都,青羊区,请问青羊区苏坡社区卫生服务中心订阅九价，时间2022年2月12日14:13:56，目前前面还有多少人？大概什么时候能打上？,61,2022-03-06 16:28,1,成都市青羊区卫生健康局,来信人：您好！您所反映的问题，我局高度重视，立即进行调查处理，现将有关情况答复如下：九价HPV由于疫苗数量不能满足所有需求，均需提前预约登记排队，接种门诊工作人员将按照预约的先后顺序及时通知接种。为方便咨询我区九价HPV疫苗预约情况，现将咨询电话公布如下：青羊区九价HPV疫苗预防接种门诊信息表名称地址电话咨询时间段（工作日）青羊区新华少城社区卫生服务中心青羊区万和路7号028-8625612014:30-17:30青羊区太升社区卫生服务中心青羊区太升北路18号附15号191502713238:30-11:30青羊区草市御河社区卫生服务中心青羊区人民中路二段25号028-8651172214:00-16:00青羊区草堂社区卫生服务中心青羊区浣花滨河路29号028-86137959/861379689:00-11:00青羊区汪家社区卫生中心青羊区下汪家拐街21号028-8614868214:00-17:00青羊区府南金沙社区卫生服务中心青羊区锦屏南路18号028-8732878213:00-16:00青羊区光华社区卫生服务中心青羊区青羊大道8号附7号028-873219698:00-11:30青羊区东坡社区卫生服务中心青羊区玉宇路998号028-873336359:00-12:00青羊区苏坡社区卫生服务中心青羊区培风横街133号028-8669627513:30-17:00青羊区文家社区卫生服务中心青羊区文家场文兴南路108号028-87071159转8288:30-11:30青羊区黄田坝成飞社区卫生服务中心青羊区黄田坝纬四路13号028-8745502413:30-17:00根据近几月疫苗到苗情况，建议大家预约多家社区卫生服务中心，以便能更快通知到个人。对此造成的不便敬请谅解!如咨询九价HPV疫苗预防接种技术类问题和接种机构监督问题，可以咨询我区疾控中心028-86638481。成都市青羊区卫生健康局2022年3月7日,822,2022-03-07 17:58,,,,,https://ly.scol.com.cn//thread?tid=2943629,请问 青羊区 苏坡 社区卫生 服务中心 订阅 九价 ， 时间 2022 年 2 月 12 日 14 : 13 : 56 ， 目前 前面 还有 多少 人 ？ 大概 什么 时候 能 打 上 ？,来信 人 ： 您好 ！ 您 所 反映 的 问题 ， 我局 高度重视 ， 立即 进行 调查 处理 ， 现将 有关 情况 答复 如下 ： 九价 HPV 由于 疫苗 数量 不能 满足 所有 需求 ， 均 需 提前 预约 登记 排队 ， 接种 门诊 工作人员 将 按照 预约 的 先后顺序 及时 通知 接种 。 为 方便 咨询 我区 九价 HPV 疫苗 预约 情况 ， 现将 咨询电话 公布 如下 ： 青羊区 九价 HPV 疫苗 预防接种 门诊 信息 表 名称 地址 电话 咨询 时间段 （ 工作日 ） 青羊区 新华 少城 社区卫生 服务中心 青羊区 万和路 7 号 028 - 8625612014 : 30 - 17 : 30 青羊区 太升 社区卫生 服务中心 青羊区 太升 北路 18 号 附 15 号 191502713238 : 30 - 11 : 30 青羊区 草市 御河 社区卫生 服务中心 青羊区 人民 中路 二段 25 号 028 - 8651172214 : 00 - 16 : 00 青羊区 草堂 社区卫生 服务中心 青羊区 浣 花 滨河路 29 号 028 - 86137959 / 861379689 : 00 - 11 : 00 青羊区 汪家 社区卫生 中心 青羊区 下 汪家 拐街 21 号 028 - 8614868214 : 00 - 17 : 00 青羊区 府南 金沙 社区卫生 服务中心 青羊区 锦屏 南路 18 号 028 - 8732878213 : 00 - 16 : 00 青羊区 光华 社区卫生 服务中心 青羊区 青羊 大道 8 号 附 7 号 028 - 873219698 : 00 - 11 : 30 青羊区 东坡 社区卫生 服务中心 青羊区 玉宇 路 998 号 028 - 873336359 : 00 - 12 : 00 青羊区 苏坡 社区卫生 服务中心 青羊区 培风 横街 133 号 028 - 8669627513 : 30 - 17 : 00 青羊区 文家 社区卫生 服务中心 青羊区 文家 场文兴 南路 108 号 028 - 87071159 转 8288 : 30 - 11 : 30 青羊区 黄田坝 成飞 社区卫生 服务中心 青羊区 黄田坝纬 四路 13 号 028 - 8745502413 : 30 - 17 : 00 根据 近 几月 疫苗 到苗 情况 ， 建议 大家 预约 多家 社区卫生 服务中心 ， 以便 能 更 快 通知 到 个人 。 对此 造成 的 不便 敬请 谅解 ! 如 咨询 九价 HPV 疫苗 预防接种 技术类 问题 和 接种 机构 监督 问题 ， 可以 咨询 我区 疾控中心 028 - 86638481 。 成都市 青羊区 卫生 健康 局 2022 年 3 月 7 日,"['青羊区', '苏坡', '九价']","['青羊区', '00', '028']"
