,name,class01,class02,city,county,askContent,askLen,askTime,ansOrNot,ansDpt,ansContent,ansLen,ansTime,ansDpt2,ansContent2,ansLen2,ansTime2,scUrl,askCon_cutted,ansCon_cutted,tfidf_askCon_key_word,tfidf_ansCon_key_word
133,成华区小龙桥新鸿南支路4号院拆迁款好久拿,拆迁,求助,成都,成华区,我们是成都市成华区新鸿南支路4号院的拆迁户，我们拆迁协议去年12月份就已经签署完毕。上次政府部门在今年一月份就已经回复我们说春节之后安排发放拆迁款，我们院一等再等，除了2家人拿了拆迁款，剩下的拆迁户都没有拿到拆迁款。既然都有拆迁户已经拿了拆迁款，大家的拆迁协议都是一起签订的，为什么我们拆迁款迟迟不发，请政府部门尽快解决大家拆迁款的燃眉之急。,171,2022-03-09 17:19,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944592,我们 是 成都市 成华区 新鸿南 支路 4 号院 的 拆迁户 ， 我们 拆迁 协议 去年 12 月份 就 已经 签署 完毕 。 上次 政府部门 在 今年 一月份 就 已经 回复 我们 说 春节 之后 安排 发放 拆迁 款 ， 我们 院 一等 再 等 ， 除了 2 家人 拿 了 拆迁 款 ， 剩下 的 拆迁户 都 没有 拿到 拆迁 款 。 既然 都 有 拆迁户 已经 拿 了 拆迁 款 ， 大家 的 拆迁 协议 都 是 一起 签订 的 ， 为什么 我们 拆迁 款 迟迟 不发 ， 请 政府部门 尽快 解决 大家 拆迁 款 的 燃眉之急 。,,"['拆迁', '拆迁户', '我们']",
134,医保无法使用查询不到,医疗,投诉,成都,武侯区,公司在成都买了武侯区的医保，已经缴费九个月了医保门诊一直无法使用，拨打武侯区医保局多个官方电话，有些一直无人接听（工作时间）有些永远在占线，如果不接受电话咨询就不要公布咨询电话出来嘛！,92,2022-03-09 17:21,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944593,公司 在 成都 买 了 武侯区 的 医保 ， 已经 缴费 九个 月 了 医保 门诊 一直 无法 使用 ， 拨打 武侯区 医保 局 多个 官方 电话 ， 有些 一直 无人 接听 （ 工作 时间 ） 有些 永远 在 占线 ， 如果 不 接受 电话 咨询 就 不要 公布 咨询电话 出来 嘛 ！,,"['武侯区', '医保', '电话']",
135,川藏铁路浦江寿安站至彭山青龙,交通,咨询,省级政府部门,省政府组成部门,川藏铁路浦江寿安站至彭山青龙今年会修建联络线吗？,24,2022-03-09 17:23,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944594,川藏 铁路 浦江 寿安站 至 彭山 青龙 今年 会 修建 联络线 吗 ？,,"['川藏', '寿安站', '彭山']",
136,成华区圣灯公园安全隐患突出,城建,求助,成都,成华区,花台四周铁制品锐角易伤人，儿童游乐区破败，拱门断裂，对儿童安全造成影响，望及时整治，避免人祸发生！,49,2022-03-09 17:34,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944596,花台 四周 铁制品 锐角 易 伤人 ， 儿童 游乐区 破败 ， 拱门 断裂 ， 对 儿童 安全 造成 影响 ， 望 及时 整治 ， 避免 人祸 发生 ！,,"['游乐区', '儿童', '铁制品']",
137,中介克扣返费,就业,投诉,成都,郫都区,尊敬的领导，你好！本人于2021年1月12日被成都博信劳务有限公司派遣到崇州捷普上班，中介承诺在职五十天每个钟头补十元的差价。现在干够了五十天中介只愿支付873.2元与应付差价相差甚远。实在是没有办法了，才求助市领导，这边黑中介实在太多了。希望领导能好好管制一下人力资源这块！,138,2022-03-09 17:36,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944597,尊敬 的 领导 ， 你好 ！ 本人 于 2021 年 1 月 12 日 被 成都 博信 劳务 有限公司 派遣 到 崇州 捷普 上班 ， 中介 承诺 在职 五十天 每个 钟头 补 十元 的 差价 。 现在 干够 了 五十天 中介 只愿 支付 873.2 元 与 应付 差价 相差 甚远 。 实在 是 没有 办法 了 ， 才 求助 市 领导 ， 这边 黑中介 实在 太多 了 。 希望 领导 能 好好 管制 一下 人力资源 这块 ！,,"['五十天', '差价', '中介']",
138,成华区圣灯公园安全隐患望整治,城建,求助,成都,成华区,成华区圣灯公园花台铁制品锐角易刺伤孩童，儿童游乐区设施破败，拱门断裂。,35,2022-03-09 17:36,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944598,成华区 圣灯 公园 花台 铁制品 锐角 易 刺伤 孩童 ， 儿童 游乐区 设施 破败 ， 拱门 断裂 。,,"['游乐区', '铁制品', '花台']",
139,查询产权证,三农,咨询,成都,简阳市,领导，你好，因迁移户口需要房产证，请问简阳市平窝乡古佛庵村的产权证什么时候发下来,40,2022-03-09 17:39,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944599,领导 ， 你好 ， 因 迁移 户口 需要 房产证 ， 请问 简阳市 平窝乡 古佛 庵 村 的 产权证 什么 时候 发 下来,,"['简阳市', '产权证', '平窝乡']",
140,天府新区随迁子女入学,教育,咨询,成都,双流区,尊敬的领导你好：我妹妹在天府新区已连续工作满一年，已办理居住证，社保也满一年。目前住在我们家（父母也住我家，房产不在父母名下，在我老婆名下，已办理产权并入住2年了），侄儿在天府新区香山社区幼儿园已读了一年多幼儿园。按照随迁子女入学规定，居住满一年中的直系亲属住所包括哥哥吗？百度了一下大部分答案是包括，现在特意咨询，问清楚。就怕报名时候报不了。谢谢，麻烦权威解答。,182,2022-03-09 17:43,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944600,尊敬 的 领导 你好 ： 我 妹妹 在 天府 新区 已 连续 工作 满 一年 ， 已 办理 居住证 ， 社保 也 满 一年 。 目前 住 在 我们 家 （ 父母 也 住 我家 ， 房产 不 在 父母 名下 ， 在 我 老婆 名下 ， 已 办理 产权 并入 住 2 年 了 ） ， 侄儿 在 天府 新区 香山 社区 幼儿园 已读 了 一年 多 幼儿园 。 按照 随迁 子女 入学 规定 ， 居住 满 一年 中 的 直系亲属 住所 包括 哥哥 吗 ？ 百度 了 一下 大部分 答案 是 包括 ， 现在 特意 咨询 ， 问 清楚 。 就 怕 报名 时候 报 不了 。 谢谢 ， 麻烦 权威 解答 。,,"['一年', '名下', '天府']",
141,金堂县老城,拆迁,咨询,成都,金堂县,请问一下，老城第一小学旁边的楼房是否还会有拆迁计划？,26,2022-03-09 17:52,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944602,请问 一下 ， 老城 第一 小学 旁边 的 楼房 是否 还会 有 拆迁 计划 ？,,"['老城', '楼房', '拆迁']",
142,关于简阳瑞信云鼎开发商私自修建养老院一事,其他,投诉,成都,市委书记施小琳,,0,2022-03-09 18:10,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944606,,,,
143,社区领导不作为、对老百姓漠不关心,三农,投诉,成都,都江堰市,尊敬的上级领导、我本人地处都江堰市玉堂街道办耆亭社区二组、我在上次房屋改造维护的材料由组上、社区签字盖章以后上交玉堂街道办、街道办已经批准存档、但当我正准备改造，社区现在不允许了、不知是什么原因、是没有给社区一些人交费吗？又不知他们需要多少钱才行的通、老百姓自己的老地基又没有多占、肯请上级领导查询,149,2022-03-09 18:11,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944607,尊敬 的 上级领导 、 我 本人 地处 都江堰市 玉堂 街道办 耆亭 社区 二组 、 我 在 上次 房屋 改造 维护 的 材料 由 组上 、 社区 签字 盖章 以后 上交 玉堂 街道办 、 街道办 已经 批准 存档 、 但 当 我 正 准备 改造 ， 社区 现在 不 允许 了 、 不知 是 什么 原因 、 是 没有 给 社区 一些 人 交费 吗 ？ 又 不知 他们 需要 多少 钱才行 的 通 、 老百姓 自己 的 老 地基 又 没有 多 占 、 肯请 上级领导 查询,,"['街道办', '社区', '玉堂']",
144,教育求助,教育,求助,成都,武侯区,本人从15年从上海回成都，我们是个体工商户，于2020年7月办理的工商营业执照，考虑到要把小孩带到身边于是2021年5月办理了房屋租赁备案登记，但是在准备招生资料才发现，租赁备案需5.1日上溯12个月，我们就差15天小孩就不能就读公办小学，我们努力扎根这个城市不就是想把孩子留在身边给孩子一个好的教育环境！希望领导能通融通融,162,2022-03-09 18:20,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944610,本人 从 15 年 从 上海 回 成都 ， 我们 是 个体 工商户 ， 于 2020 年 7 月 办理 的 工商 营业执照 ， 考虑 到 要 把 小孩 带到 身边 于是 2021 年 5 月 办理 了 房屋 租赁 备案 登记 ， 但是 在 准备 招生 资料 才 发现 ， 租赁 备案 需 5.1 日 上溯 12 个 月 ， 我们 就 差 15 天 小孩 就 不能 就读 公办 小学 ， 我们 努力 扎根 这个 城市 不 就是 想 把 孩子 留在 身边 给 孩子 一个 好 的 教育 环境 ！ 希望 领导 能 通融 通融,,"['15', '通融', '备案']",
145,投诉彭州市什彭路泰然科目二考场B1考试,交通,投诉,成都,彭州市,,0,2022-03-09 18:21,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944611,,,,
146,都江堰市道江楼乱砍南桥河边梧桐树,环保,投诉,成都,都江堰市,2022年3月9日在都江堰市南桥河边喝茶，下午5点半左右，看到佩戴道江楼围裙的人在用电锯锯河边的行道梧桐树，然后把锯下来木头直接扔进河里，无人制止和管理。估计是因为树木挡住了他们雨棚。这种行为让人愤怒，为了自己的一己私利，毁坏美丽的城市，污染河道。希望相关部门能够制止并处理，让类似事件不再发生，保护好我们的母亲河以及城市。这条路上天网监控以及商家监控录像应该都能够查到。热心市民,190,2022-03-09 18:31,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944613,2022 年 3 月 9 日 在 都江堰市 南桥 河边 喝茶 ， 下午 5 点 半左右 ， 看到 佩戴 道 江楼 围裙 的 人 在 用电 锯锯 河边 的 行道 梧桐树 ， 然后 把 锯下来 木头 直接 扔进 河里 ， 无人 制止 和 管理 。 估计 是因为 树木 挡住 了 他们 雨棚 。 这种 行为 让 人 愤怒 ， 为了 自己 的 一己 私利 ， 毁坏 美丽 的 城市 ， 污染 河道 。 希望 相关 部门 能够 制止 并 处理 ， 让 类似 事件 不再 发生 ， 保护 好 我们 的 母亲河 以及 城市 。 这 条 路上 天网 监控 以及 商家 监控 录像 应该 都 能够 查 到 。 热心 市民,,"['河边', '制止', '监控']",
147,青白江协信天骄城,城建,求助,成都,青白江区,尊敬的领导您好，我是协信天骄城三期业主，请问一下协信天骄城什么时候才能复工。,38,2022-03-09 18:48,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944615,尊敬 的 领导 您好 ， 我 是 协信 天骄 城 三期 业主 ， 请问 一下 协信 天骄 城 什么 时候 才能 复工 。,,"['协信', '天骄', '复工']",
148,17号线五医院站d口外的生铁屏风,城建,投诉,成都,温江区,温江区:17号线五医院站d口外的生铁屏风是烂尾工程？一直以为这块刻有诗词的生铁屏风会继续装修，结果真的成了一块未完成的半成品，可惜！,66,2022-03-09 18:50,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944616,温江区 : 17 号线 五 医院 站 d 口外 的 生铁 屏风 是 烂尾 工程 ？ 一直 以为 这块 刻有 诗词 的 生铁 屏风 会 继续 装修 ， 结果 真的 成 了 一块 未 完成 的 半成品 ， 可惜 ！,,"['生铁', '屏风', '温江区']",
149,温江寿安新长青村村民出行困难,交通,求助,成都,市长王凤朝,尊敬的领导，您好!我们是温江区寿安镇新长青村16组村民，我们村目前仅有我们家和隔壁另一户村民的入户路是狭窄的泥路，雨天的时候，家里老人和小孩经常摔倒在这条出行必经的泥路上。今年2022年2月下旬，该路段被继续占用种树，原本2米多宽的机耕道现最窄处已不足半米宽，走路都需要侧身才能通过。我们请村里当年的老队长和老一辈村民来向村委会干部作证，证实当时这段路至少有2米多宽。恳请上级领导据实调查情况，切实解决我们普通百姓的出行问题。,213,2022-03-09 18:52,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944617,尊敬 的 领导 ， 您好 ! 我们 是 温江区 寿安镇 新 长青 村 16 组 村民 ， 我们 村 目前 仅 有 我们 家 和 隔壁 另 一户 村民 的 入户 路 是 狭窄 的 泥路 ， 雨天 的 时候 ， 家里 老人 和 小孩 经常 摔倒 在 这条 出行 必经 的 泥 路上 。 今年 2022 年 2 月 下旬 ， 该 路段 被 继续 占用 种树 ， 原本 2 米 多 宽 的 机耕 道现 最窄 处 已 不足 半米 宽 ， 走路 都 需要 侧身 才能 通过 。 我们 请 村里 当年 的 老 队长 和 老一辈 村民 来 向 村委会 干部 作证 ， 证实 当时 这段 路 至少 有 2 米 多 宽 。 恳请 上级领导 据实 调查 情况 ， 切实 解决 我们 普通百姓 的 出行 问题 。,,"['村民', '我们', '出行']",
150,青羊区什么时候再出人才公寓,城建,咨询,成都,青羊区,相关部门领导：您好！目前青羊区几乎没有新楼盘，请问青羊区什么时候再出人才公寓勒？谢谢！,43,2022-03-09 18:53,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944619,相关 部门 领导 ： 您好 ！ 目前 青羊区 几乎 没有 新 楼盘 ， 请问 青羊区 什么 时候 再出 人才 公寓 勒 ？ 谢谢 ！,,"['青羊区', '再出', '您好']",
151,成都五医院光华新城院区能否靠近地铁13号线？,交通,建言,成都,温江区,成都市五医院打算在温江光华新城的涌泉街道前锋社区修建新院区，市五医院作为成都西部区域医疗中心，就诊量在大成都排在前5，客流量可观，新院区能否靠近地铁13号，新院区能否修在城市主干道上，方便群众就医。谢谢！,102,2022-03-09 18:57,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944620,成都市 五 医院 打算 在 温江 光华 新城 的 涌泉 街道 前锋 社区 修建 新 院区 ， 市五 医院 作为 成都 西部 区域 医疗 中心 ， 就诊 量 在 大 成都 排在 前 5 ， 客流量 可观 ， 新 院区 能否 靠近 地铁 13 号 ， 新 院区 能否 修在 城市 主干道 上 ， 方便群众 就医 。 谢谢 ！,,"['院区', '成都', '能否']",
152,草池罗家村一期安置房后期可否转为商品房？,拆迁,建言,成都,市委书记施小琳,我们是2017年底机场北一线拆迁农民，草池崔家段，拆迁安置房当时是属于罗家村一期。听说后来其他二期的安置房可以加钱选择商品房安置，但我们当时却没有这个选项，想问下能否也给一期安置房这种转为商品房的选择啊？不然因为工作到其他地方，这里的房子却不方便转让交易。,128,2022-03-09 19:15,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944622,我们 是 2017 年底 机场 北 一线 拆迁 农民 ， 草池 崔家段 ， 拆迁 安置 房 当时 是 属于 罗家 村 一期 。 听说 后来 其他 二期 的 安置 房 可以 加 钱 选择 商品房 安置 ， 但 我们 当时 却 没有 这个 选项 ， 想 问下 能否 也 给 一期 安置 房 这种 转为 商品房 的 选择 啊 ？ 不然 因为 工作 到 其他 地方 ， 这里 的 房子 却 不 方便 转让 交易 。,,"['安置', '拆迁', '商品房']",
153,高新区购房难，可否放宽购房区县的资格,建言,建言,成都,市长王凤朝,高新区年轻就业人员十分庞大，而高新区的新房屈指可数，新开的楼盘多位于新川，房价高的吓人，而高新区的社保又没有新都龙泉温江双流郫县等的购房资格，加之高新区的新盘捂盘现象严重，且如今万众期待的南城都汇被查封三年，如今的土拍价格出来房价也是直抵3万+，这让高新的就业人员何去何从啊，我们的政府不可以根据实际情况作调整吗，不可以将高新的购房资格放宽一点吗,173,2022-03-09 19:16,0,,,,,,,,,https://ly.scol.com.cn//thread?tid=2944623,高新区 年轻 就业 人员 十分 庞大 ， 而 高新区 的 新房 屈指可数 ， 新开 的 楼盘 多 位于 新川 ， 房价 高 的 吓人 ， 而 高新区 的 社保 又 没有 新 都 龙泉 温江 双流 郫县 等 的 购房 资格 ， 加之 高新区 的 新盘 捂盘 现象 严重 ， 且 如今 万众 期待 的 南城 都 汇 被 查封 三年 ， 如今 的 土 拍 价格 出来 房价 也 是 直抵 3 万 + ， 这 让 高新 的 就业 人员 何去何从 啊 ， 我们 的 政府 不 可以 根据 实际 情况 作 调整 吗 ， 不 可以 将 高新 的 购房 资格 放宽 一点 吗,,"['高新区', '高新', '购房']",
